Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas1029     Pavarde1029    4.21              4.53
Vardas8350     Pavarde8350    4.21              4.58
Vardas9024     Pavarde9024    4.21              4.01
Vardas1968     Pavarde1968    4.21              3.72
Vardas81       Pavarde81      4.21              4.33
Vardas9508     Pavarde9508    4.21              4.57
Vardas4965     Pavarde4965    4.21              4.48
Vardas3086     Pavarde3086    4.21              4.74
Vardas6342     Pavarde6342    4.21              4.60
Vardas2514     Pavarde2514    4.21              4.04
Vardas5662     Pavarde5662    4.21              4.74
Vardas353      Pavarde353     4.21              4.90
Vardas436      Pavarde436     4.21              4.08
Vardas2581     Pavarde2581    4.21              4.10
Vardas8853     Pavarde8853    4.22              4.10
Vardas9699     Pavarde9699    4.22              4.24
Vardas385      Pavarde385     4.22              4.20
Vardas6647     Pavarde6647    4.22              3.93
Vardas8935     Pavarde8935    4.22              4.76
Vardas2745     Pavarde2745    4.22              4.22
Vardas5803     Pavarde5803    4.22              4.98
Vardas8633     Pavarde8633    4.22              4.03
Vardas7870     Pavarde7870    4.22              3.98
Vardas367      Pavarde367     4.22              4.31
Vardas4168     Pavarde4168    4.22              4.96
Vardas7221     Pavarde7221    4.22              4.22
Vardas2728     Pavarde2728    4.22              4.36
Vardas5242     Pavarde5242    4.23              4.44
Vardas9839     Pavarde9839    4.23              4.23
Vardas8197     Pavarde8197    4.23              4.54
Vardas1411     Pavarde1411    4.23              4.49
Vardas7480     Pavarde7480    4.23              4.61
Vardas2804     Pavarde2804    4.23              3.95
Vardas859      Pavarde859     4.23              4.76
Vardas3179     Pavarde3179    4.23              4.26
Vardas4602     Pavarde4602    4.23              4.40
Vardas5816     Pavarde5816    4.23              4.43
Vardas4139     Pavarde4139    4.23              4.31
Vardas377      Pavarde377     4.23              4.28
Vardas6995     Pavarde6995    4.24              3.94
Vardas1308     Pavarde1308    4.24              4.24
Vardas6281     Pavarde6281    4.24              4.32
Vardas7428     Pavarde7428    4.24              4.12
Vardas1051     Pavarde1051    4.24              4.24
Vardas4601     Pavarde4601    4.24              4.32
Vardas6175     Pavarde6175    4.24              4.36
Vardas7526     Pavarde7526    4.24              4.20
Vardas127      Pavarde127     4.24              4.02
Vardas2282     Pavarde2282    4.24              4.26
Vardas741      Pavarde741     4.24              4.48
Vardas7106     Pavarde7106    4.24              4.24
Vardas7910     Pavarde7910    4.24              4.47
Vardas3386     Pavarde3386    4.24              4.13
Vardas8416     Pavarde8416    4.24              4.24
Vardas3221     Pavarde3221    4.25              4.42
Vardas4138     Pavarde4138    4.25              4.73
Vardas9766     Pavarde9766    4.25              4.61
Vardas4608     Pavarde4608    4.25              4.19
Vardas6269     Pavarde6269    4.25              4.84
Vardas1637     Pavarde1637    4.25              4.73
Vardas2277     Pavarde2277    4.25              4.16
Vardas9544     Pavarde9544    4.25              4.82
Vardas879      Pavarde879     4.25              4.57
Vardas1313     Pavarde1313    4.25              3.96
Vardas3806     Pavarde3806    4.25              4.16
Vardas8062     Pavarde8062    4.25              3.99
Vardas9947     Pavarde9947    4.25              4.43
Vardas4367     Pavarde4367    4.25              4.44
Vardas5441     Pavarde5441    4.25              4.33
Vardas126      Pavarde126     4.25              4.53
Vardas8618     Pavarde8618    4.25              4.20
Vardas736      Pavarde736     4.25              4.25
Vardas6327     Pavarde6327    4.25              4.25
Vardas9345     Pavarde9345    4.25              4.47
Vardas9704     Pavarde9704    4.26              4.01
Vardas8964     Pavarde8964    4.26              4.26
Vardas9214     Pavarde9214    4.26              4.90
Vardas1623     Pavarde1623    4.26              4.09
Vardas7725     Pavarde7725    4.26              4.41
Vardas1553     Pavarde1553    4.26              4.22
Vardas6960     Pavarde6960    4.26              4.44
Vardas1510     Pavarde1510    4.26              4.23
Vardas6983     Pavarde6983    4.26              4.74
Vardas1543     Pavarde1543    4.26              4.60
Vardas8503     Pavarde8503    4.26              4.83
Vardas1407     Pavarde1407    4.26              4.33
Vardas7905     Pavarde7905    4.26              4.12
Vardas4194     Pavarde4194    4.26              4.12
Vardas8245     Pavarde8245    4.26              4.22
Vardas4420     Pavarde4420    4.26              4.12
Vardas9740     Pavarde9740    4.26              4.68
Vardas4201     Pavarde4201    4.26              4.61
Vardas7215     Pavarde7215    4.26              4.26
Vardas9088     Pavarde9088    4.26              4.68
Vardas8602     Pavarde8602    4.27              4.66
Vardas4933     Pavarde4933    4.27              4.56
Vardas352      Pavarde352     4.27              4.94
Vardas8940     Pavarde8940    4.27              4.44
Vardas9331     Pavarde9331    4.27              4.44
Vardas5160     Pavarde5160    4.27              4.71
Vardas4136     Pavarde4136    4.27              4.64
Vardas5336     Pavarde5336    4.27              4.65
Vardas305      Pavarde305     4.27              4.84
Vardas9866     Pavarde9866    4.27              4.72
Vardas504      Pavarde504     4.27              3.84
Vardas2124     Pavarde2124    4.27              4.68
Vardas8034     Pavarde8034    4.27              4.44
Vardas9254     Pavarde9254    4.27              4.37
Vardas7556     Pavarde7556    4.27              4.69
Vardas7409     Pavarde7409    4.27              4.91
Vardas577      Pavarde577     4.27              4.37
Vardas6996     Pavarde6996    4.27              4.28
Vardas5338     Pavarde5338    4.27              4.55
Vardas6259     Pavarde6259    4.27              4.62
Vardas1395     Pavarde1395    4.28              4.15
Vardas713      Pavarde713     4.28              4.35
Vardas2259     Pavarde2259    4.28              4.47
Vardas5781     Pavarde5781    4.28              4.83
Vardas2899     Pavarde2899    4.28              4.76
Vardas5088     Pavarde5088    4.28              4.67
Vardas7492     Pavarde7492    4.28              4.45
Vardas1783     Pavarde1783    4.28              4.60
Vardas8755     Pavarde8755    4.28              3.94
Vardas490      Pavarde490     4.28              4.28
Vardas8753     Pavarde8753    4.28              4.52
Vardas6359     Pavarde6359    4.29              4.19
Vardas9722     Pavarde9722    4.29              4.65
Vardas2496     Pavarde2496    4.29              4.46
Vardas1827     Pavarde1827    4.29              4.57
Vardas8380     Pavarde8380    4.29              4.36
Vardas9963     Pavarde9963    4.29              3.80
Vardas9093     Pavarde9093    4.29              4.83
Vardas1418     Pavarde1418    4.29              4.34
Vardas8007     Pavarde8007    4.29              4.36
Vardas5673     Pavarde5673    4.29              4.84
Vardas3504     Pavarde3504    4.29              4.34
Vardas6874     Pavarde6874    4.29              4.80
Vardas4241     Pavarde4241    4.29              4.47
Vardas4348     Pavarde4348    4.29              4.08
Vardas2353     Pavarde2353    4.29              4.14
Vardas2691     Pavarde2691    4.29              4.80
Vardas2044     Pavarde2044    4.30              4.99
Vardas7507     Pavarde7507    4.30              4.00
Vardas9048     Pavarde9048    4.30              4.46
Vardas969      Pavarde969     4.30              4.84
Vardas5268     Pavarde5268    4.30              4.30
Vardas6534     Pavarde6534    4.30              4.30
Vardas7455     Pavarde7455    4.30              3.62
Vardas1195     Pavarde1195    4.30              4.38
Vardas1689     Pavarde1689    4.30              4.37
Vardas2650     Pavarde2650    4.30              4.70
Vardas3215     Pavarde3215    4.30              4.36
Vardas3726     Pavarde3726    4.30              4.16
Vardas49       Pavarde49      4.30              4.13
Vardas9218     Pavarde9218    4.30              3.92
Vardas9960     Pavarde9960    4.31              4.32
Vardas9458     Pavarde9458    4.31              3.83
Vardas6049     Pavarde6049    4.31              4.62
Vardas3250     Pavarde3250    4.31              4.08
Vardas697      Pavarde697     4.31              4.89
Vardas6871     Pavarde6871    4.31              4.64
Vardas2672     Pavarde2672    4.31              4.61
Vardas2539     Pavarde2539    4.31              4.68
Vardas4423     Pavarde4423    4.31              4.70
Vardas1311     Pavarde1311    4.31              4.30
Vardas6680     Pavarde6680    4.31              4.57
Vardas3028     Pavarde3028    4.31              4.00
Vardas8961     Pavarde8961    4.32              4.53
Vardas4885     Pavarde4885    4.32              4.88
Vardas6472     Pavarde6472    4.32              4.05
Vardas587      Pavarde587     4.32              3.96
Vardas8947     Pavarde8947    4.32              4.54
Vardas5425     Pavarde5425    4.32              4.64
Vardas9272     Pavarde9272    4.32              4.65
Vardas7949     Pavarde7949    4.32              4.32
Vardas7258     Pavarde7258    4.32              4.54
Vardas2327     Pavarde2327    4.32              4.97
Vardas8574     Pavarde8574    4.32              4.91
Vardas7371     Pavarde7371    4.32              4.79
Vardas1115     Pavarde1115    4.32              4.53
Vardas1554     Pavarde1554    4.33              4.17
Vardas6111     Pavarde6111    4.33              4.58
Vardas7301     Pavarde7301    4.33              4.02
Vardas4021     Pavarde4021    4.33              4.13
Vardas7388     Pavarde7388    4.33              4.90
Vardas3575     Pavarde3575    4.33              4.96
Vardas4813     Pavarde4813    4.33              4.72
Vardas5059     Pavarde5059    4.33              4.72
Vardas8596     Pavarde8596    4.33              4.58
Vardas9108     Pavarde9108    4.33              4.34
Vardas4340     Pavarde4340    4.34              4.53
Vardas5482     Pavarde5482    4.34              4.79
Vardas4299     Pavarde4299    4.34              3.98
Vardas5492     Pavarde5492    4.34              4.86
Vardas8651     Pavarde8651    4.34              4.51
Vardas8357     Pavarde8357    4.34              4.34
Vardas3522     Pavarde3522    4.34              4.23
Vardas2372     Pavarde2372    4.34              4.22
Vardas2399     Pavarde2399    4.34              4.27
Vardas9999     Pavarde9999    4.34              4.41
Vardas8988     Pavarde8988    4.34              4.12
Vardas7919     Pavarde7919    4.34              4.71
Vardas8942     Pavarde8942    4.34              3.91
Vardas3567     Pavarde3567    4.34              4.55
Vardas7714     Pavarde7714    4.34              4.36
Vardas6866     Pavarde6866    4.34              4.68
Vardas3286     Pavarde3286    4.35              4.89
Vardas3171     Pavarde3171    4.35              4.51
Vardas3027     Pavarde3027    4.35              3.74
Vardas7087     Pavarde7087    4.35              4.23
Vardas4712     Pavarde4712    4.35              4.07
Vardas6189     Pavarde6189    4.35              4.60
Vardas900      Pavarde900     4.35              4.64
Vardas7616     Pavarde7616    4.35              4.13
Vardas2528     Pavarde2528    4.35              4.18
Vardas8547     Pavarde8547    4.35              4.27
Vardas7161     Pavarde7161    4.35              4.79
Vardas4393     Pavarde4393    4.35              4.84
Vardas9219     Pavarde9219    4.35              4.23
Vardas4301     Pavarde4301    4.35              4.38
Vardas2685     Pavarde2685    4.35              4.53
Vardas1373     Pavarde1373    4.36              4.85
Vardas4207     Pavarde4207    4.36              4.97
Vardas9259     Pavarde9259    4.36              4.88
Vardas5843     Pavarde5843    4.36              4.20
Vardas8156     Pavarde8156    4.36              3.73
Vardas4817     Pavarde4817    4.36              4.88
Vardas9234     Pavarde9234    4.36              4.99
Vardas3356     Pavarde3356    4.36              4.32
Vardas1435     Pavarde1435    4.36              4.80
Vardas9914     Pavarde9914    4.36              4.00
Vardas141      Pavarde141     4.36              4.49
Vardas6263     Pavarde6263    4.36              4.36
Vardas9105     Pavarde9105    4.36              3.96
Vardas4430     Pavarde4430    4.37              4.62
Vardas1937     Pavarde1937    4.37              4.84
Vardas4051     Pavarde4051    4.37              4.74
Vardas7929     Pavarde7929    4.37              4.73
Vardas5126     Pavarde5126    4.37              4.64
Vardas7226     Pavarde7226    4.37              4.37
Vardas5045     Pavarde5045    4.37              4.44
Vardas8588     Pavarde8588    4.37              4.27
Vardas3673     Pavarde3673    4.37              3.81
Vardas7909     Pavarde7909    4.37              4.21
Vardas1440     Pavarde1440    4.37              3.75
Vardas6507     Pavarde6507    4.37              4.31
Vardas3037     Pavarde3037    4.37              4.38
Vardas4029     Pavarde4029    4.37              4.66
Vardas4968     Pavarde4968    4.37              4.34
Vardas5402     Pavarde5402    4.37              4.44
Vardas7682     Pavarde7682    4.37              4.28
Vardas953      Pavarde953     4.38              4.91
Vardas4478     Pavarde4478    4.38              4.79
Vardas2400     Pavarde2400    4.38              4.32
Vardas3858     Pavarde3858    4.38              4.68
Vardas8330     Pavarde8330    4.38              4.74
Vardas6850     Pavarde6850    4.38              4.60
Vardas169      Pavarde169     4.38              4.60
Vardas9192     Pavarde9192    4.38              4.28
Vardas3089     Pavarde3089    4.38              4.66
Vardas2181     Pavarde2181    4.38              4.50
Vardas7794     Pavarde7794    4.39              4.66
Vardas8237     Pavarde8237    4.39              4.79
Vardas4752     Pavarde4752    4.39              4.85
Vardas1240     Pavarde1240    4.39              4.48
Vardas3276     Pavarde3276    4.39              4.02
Vardas4959     Pavarde4959    4.39              4.39
Vardas9311     Pavarde9311    4.39              4.62
Vardas8566     Pavarde8566    4.39              4.68
Vardas1864     Pavarde1864    4.39              4.66
Vardas3260     Pavarde3260    4.39              4.88
Vardas652      Pavarde652     4.39              4.70
Vardas823      Pavarde823     4.39              4.84
Vardas493      Pavarde493     4.39              3.91
Vardas194      Pavarde194     4.39              4.70
Vardas6037     Pavarde6037    4.40              4.27
Vardas5847     Pavarde5847    4.40              4.61
Vardas806      Pavarde806     4.40              4.39
Vardas2314     Pavarde2314    4.40              4.94
Vardas1133     Pavarde1133    4.40              4.92
Vardas4251     Pavarde4251    4.40              4.34
Vardas5052     Pavarde5052    4.40              4.70
Vardas8912     Pavarde8912    4.40              4.45
Vardas8495     Pavarde8495    4.40              4.61
Vardas7956     Pavarde7956    4.40              4.67
Vardas6487     Pavarde6487    4.40              4.78
Vardas4197     Pavarde4197    4.40              4.48
Vardas6884     Pavarde6884    4.40              4.19
Vardas3143     Pavarde3143    4.40              4.38
Vardas3867     Pavarde3867    4.40              4.99
Vardas4115     Pavarde4115    4.40              4.55
Vardas7640     Pavarde7640    4.40              4.63
Vardas8439     Pavarde8439    4.41              4.44
Vardas491      Pavarde491     4.41              4.50
Vardas8790     Pavarde8790    4.41              4.55
Vardas3765     Pavarde3765    4.41              4.48
Vardas5719     Pavarde5719    4.41              4.16
Vardas6906     Pavarde6906    4.41              4.52
Vardas3587     Pavarde3587    4.41              4.47
Vardas3641     Pavarde3641    4.41              4.86
Vardas2196     Pavarde2196    4.41              4.32
Vardas8653     Pavarde8653    4.41              3.91
Vardas557      Pavarde557     4.41              4.55
Vardas6204     Pavarde6204    4.41              4.97
Vardas8415     Pavarde8415    4.41              4.88
Vardas8699     Pavarde8699    4.42              4.42
Vardas9387     Pavarde9387    4.42              4.66
Vardas8513     Pavarde8513    4.42              4.84
Vardas451      Pavarde451     4.42              4.93
Vardas998      Pavarde998     4.42              4.54
Vardas6178     Pavarde6178    4.42              3.93
Vardas5706     Pavarde5706    4.42              4.14
Vardas5409     Pavarde5409    4.42              4.42
Vardas3195     Pavarde3195    4.43              4.71
Vardas5818     Pavarde5818    4.43              4.54
Vardas8594     Pavarde8594    4.43              4.62
Vardas4952     Pavarde4952    4.43              4.52
Vardas511      Pavarde511     4.43              4.30
Vardas7133     Pavarde7133    4.43              4.06
Vardas7552     Pavarde7552    4.43              4.54
Vardas5657     Pavarde5657    4.43              4.58
Vardas2292     Pavarde2292    4.43              4.80
Vardas6925     Pavarde6925    4.43              4.89
Vardas1327     Pavarde1327    4.43              4.34
Vardas1731     Pavarde1731    4.43              4.30
Vardas1735     Pavarde1735    4.43              4.49
Vardas2374     Pavarde2374    4.43              4.32
Vardas7125     Pavarde7125    4.43              4.47
Vardas5010     Pavarde5010    4.43              4.36
Vardas9557     Pavarde9557    4.43              4.38
Vardas9575     Pavarde9575    4.43              4.61
Vardas5136     Pavarde5136    4.43              4.74
Vardas9609     Pavarde9609    4.43              3.98
Vardas8340     Pavarde8340    4.43              4.49
Vardas3063     Pavarde3063    4.43              4.34
Vardas3311     Pavarde3311    4.44              4.91
Vardas5300     Pavarde5300    4.44              4.68
Vardas3940     Pavarde3940    4.44              4.74
Vardas2959     Pavarde2959    4.44              4.58
Vardas4032     Pavarde4032    4.44              4.65
Vardas4969     Pavarde4969    4.44              4.65
Vardas4292     Pavarde4292    4.44              4.75
Vardas5610     Pavarde5610    4.44              4.08
Vardas4635     Pavarde4635    4.44              4.80
Vardas6458     Pavarde6458    4.44              4.03
Vardas5618     Pavarde5618    4.44              4.67
Vardas2985     Pavarde2985    4.44              4.40
Vardas9835     Pavarde9835    4.44              4.76
Vardas8630     Pavarde8630    4.44              4.54
Vardas4957     Pavarde4957    4.45              4.53
Vardas104      Pavarde104     4.45              4.15
Vardas6695     Pavarde6695    4.45              4.10
Vardas4212     Pavarde4212    4.45              4.39
Vardas3807     Pavarde3807    4.45              4.58
Vardas7763     Pavarde7763    4.45              4.98
Vardas8176     Pavarde8176    4.45              4.45
Vardas3866     Pavarde3866    4.45              4.55
Vardas7203     Pavarde7203    4.45              4.48
Vardas51       Pavarde51      4.45              3.96
Vardas4652     Pavarde4652    4.45              4.32
Vardas4294     Pavarde4294    4.45              4.26
Vardas687      Pavarde687     4.45              4.99
Vardas5260     Pavarde5260    4.45              4.06
Vardas7875     Pavarde7875    4.45              4.89
Vardas2226     Pavarde2226    4.45              4.99
Vardas3592     Pavarde3592    4.45              4.67
Vardas5709     Pavarde5709    4.46              4.65
Vardas584      Pavarde584     4.46              4.32
Vardas9456     Pavarde9456    4.46              4.75
Vardas9796     Pavarde9796    4.46              4.73
Vardas216      Pavarde216     4.46              4.58
Vardas797      Pavarde797     4.46              4.34
Vardas2199     Pavarde2199    4.46              4.60
Vardas1577     Pavarde1577    4.46              4.11
Vardas4179     Pavarde4179    4.46              4.75
Vardas1460     Pavarde1460    4.46              4.20
Vardas1326     Pavarde1326    4.46              4.23
Vardas4540     Pavarde4540    4.46              4.95
Vardas432      Pavarde432     4.46              4.46
Vardas5316     Pavarde5316    4.46              4.12
Vardas6688     Pavarde6688    4.46              4.79
Vardas8518     Pavarde8518    4.47              4.66
Vardas2930     Pavarde2930    4.47              4.51
Vardas2248     Pavarde2248    4.47              4.35
Vardas6740     Pavarde6740    4.47              4.05
Vardas5631     Pavarde5631    4.47              4.70
Vardas260      Pavarde260     4.47              4.73
Vardas3104     Pavarde3104    4.47              4.55
Vardas4041     Pavarde4041    4.47              4.48
Vardas5740     Pavarde5740    4.47              4.89
Vardas2368     Pavarde2368    4.47              4.53
Vardas3430     Pavarde3430    4.47              4.75
Vardas4434     Pavarde4434    4.47              4.57
Vardas8601     Pavarde8601    4.47              4.81
Vardas1722     Pavarde1722    4.47              4.68
Vardas4089     Pavarde4089    4.47              4.48
Vardas4737     Pavarde4737    4.47              4.52
Vardas9510     Pavarde9510    4.47              4.75
Vardas4274     Pavarde4274    4.47              4.33
Vardas6545     Pavarde6545    4.47              4.96
Vardas4449     Pavarde4449    4.47              4.80
Vardas4997     Pavarde4997    4.47              4.28
Vardas3343     Pavarde3343    4.47              4.69
Vardas5853     Pavarde5853    4.47              4.80
Vardas2313     Pavarde2313    4.47              4.73
Vardas5084     Pavarde5084    4.47              4.87
Vardas6746     Pavarde6746    4.47              4.98
Vardas8161     Pavarde8161    4.47              4.76
Vardas442      Pavarde442     4.48              4.22
Vardas1503     Pavarde1503    4.48              4.84
Vardas6107     Pavarde6107    4.48              4.76
Vardas6790     Pavarde6790    4.48              4.77
Vardas5050     Pavarde5050    4.48              4.29
Vardas3093     Pavarde3093    4.48              4.40
Vardas1216     Pavarde1216    4.48              4.21
Vardas975      Pavarde975     4.48              4.49
Vardas8793     Pavarde8793    4.48              4.42
Vardas4437     Pavarde4437    4.48              4.35
Vardas7474     Pavarde7474    4.48              4.98
Vardas9644     Pavarde9644    4.48              4.35
Vardas3546     Pavarde3546    4.48              4.72
Vardas171      Pavarde171     4.49              4.03
Vardas6920     Pavarde6920    4.49              4.61
Vardas7440     Pavarde7440    4.49              4.30
Vardas8057     Pavarde8057    4.49              4.34
Vardas6366     Pavarde6366    4.49              4.60
Vardas8157     Pavarde8157    4.49              4.36
Vardas6686     Pavarde6686    4.49              4.27
Vardas3108     Pavarde3108    4.49              4.64
Vardas3870     Pavarde3870    4.49              4.44
Vardas8364     Pavarde8364    4.49              4.65
Vardas3274     Pavarde3274    4.49              4.33
Vardas4707     Pavarde4707    4.49              4.74
Vardas8605     Pavarde8605    4.49              4.80
Vardas6991     Pavarde6991    4.49              4.89
Vardas1691     Pavarde1691    4.50              4.65
Vardas4777     Pavarde4777    4.50              4.60
Vardas4491     Pavarde4491    4.50              4.56
Vardas5065     Pavarde5065    4.50              4.00
Vardas8084     Pavarde8084    4.50              4.41
Vardas4277     Pavarde4277    4.50              4.70
Vardas9496     Pavarde9496    4.50              4.85
Vardas6292     Pavarde6292    4.50              4.74
Vardas3766     Pavarde3766    4.50              4.91
Vardas1540     Pavarde1540    4.50              4.50
Vardas5141     Pavarde5141    4.50              4.97
Vardas6508     Pavarde6508    4.51              4.72
Vardas1727     Pavarde1727    4.51              4.78
Vardas1629     Pavarde1629    4.51              4.16
Vardas2154     Pavarde2154    4.51              4.80
Vardas9189     Pavarde9189    4.51              4.96
Vardas6391     Pavarde6391    4.51              4.19
Vardas7132     Pavarde7132    4.51              4.28
Vardas8928     Pavarde8928    4.51              4.63
Vardas1080     Pavarde1080    4.51              4.48
Vardas3785     Pavarde3785    4.51              4.12
Vardas8730     Pavarde8730    4.51              4.96
Vardas4918     Pavarde4918    4.51              4.66
Vardas6373     Pavarde6373    4.52              4.74
Vardas864      Pavarde864     4.52              3.78
Vardas5076     Pavarde5076    4.52              4.75
Vardas8535     Pavarde8535    4.52              4.69
Vardas2977     Pavarde2977    4.52              4.60
Vardas252      Pavarde252     4.52              3.92
Vardas9160     Pavarde9160    4.52              4.95
Vardas7801     Pavarde7801    4.52              4.39
Vardas7477     Pavarde7477    4.52              4.46
Vardas3387     Pavarde3387    4.52              4.32
Vardas6018     Pavarde6018    4.52              4.54
Vardas6337     Pavarde6337    4.52              4.70
Vardas842      Pavarde842     4.52              4.90
Vardas1290     Pavarde1290    4.52              4.52
Vardas5868     Pavarde5868    4.52              4.80
Vardas2871     Pavarde2871    4.52              4.45
Vardas7155     Pavarde7155    4.52              4.85
Vardas1715     Pavarde1715    4.52              4.60
Vardas3693     Pavarde3693    4.52              4.87
Vardas6014     Pavarde6014    4.52              4.99
Vardas1980     Pavarde1980    4.52              4.57
Vardas233      Pavarde233     4.53              4.78
Vardas2809     Pavarde2809    4.53              3.97
Vardas1105     Pavarde1105    4.53              4.73
Vardas5380     Pavarde5380    4.53              4.53
Vardas4258     Pavarde4258    4.53              4.24
Vardas4389     Pavarde4389    4.53              4.64
Vardas3267     Pavarde3267    4.53              4.75
Vardas6943     Pavarde6943    4.53              4.71
Vardas5329     Pavarde5329    4.53              4.82
Vardas2414     Pavarde2414    4.53              4.62
Vardas761      Pavarde761     4.54              4.42
Vardas2733     Pavarde2733    4.54              4.85
Vardas9083     Pavarde9083    4.54              4.44
Vardas556      Pavarde556     4.54              4.36
Vardas6239     Pavarde6239    4.54              4.39
Vardas8214     Pavarde8214    4.54              4.57
Vardas151      Pavarde151     4.54              4.62
Vardas6602     Pavarde6602    4.54              4.68
Vardas2222     Pavarde2222    4.55              4.89
Vardas5079     Pavarde5079    4.55              4.80
Vardas7269     Pavarde7269    4.55              4.34
Vardas4358     Pavarde4358    4.55              4.40
Vardas7804     Pavarde7804    4.55              4.12
Vardas4956     Pavarde4956    4.55              4.89
Vardas1296     Pavarde1296    4.55              4.46
Vardas6242     Pavarde6242    4.55              4.42
Vardas3208     Pavarde3208    4.55              4.82
Vardas7795     Pavarde7795    4.55              4.31
Vardas1346     Pavarde1346    4.55              4.52
Vardas147      Pavarde147     4.56              4.70
Vardas9639     Pavarde9639    4.56              4.91
Vardas288      Pavarde288     4.56              4.47
Vardas2118     Pavarde2118    4.56              4.45
Vardas2731     Pavarde2731    4.56              4.77
Vardas373      Pavarde373     4.57              4.95
Vardas6750     Pavarde6750    4.57              4.62
Vardas7091     Pavarde7091    4.57              4.96
Vardas2841     Pavarde2841    4.57              4.68
Vardas396      Pavarde396     4.57              4.61
Vardas9604     Pavarde9604    4.57              4.47
Vardas2710     Pavarde2710    4.57              4.43
Vardas7766     Pavarde7766    4.57              4.76
Vardas2028     Pavarde2028    4.57              4.70
Vardas2908     Pavarde2908    4.57              4.80
Vardas5576     Pavarde5576    4.57              4.63
Vardas1769     Pavarde1769    4.57              4.70
Vardas5757     Pavarde5757    4.58              4.83
Vardas4713     Pavarde4713    4.58              4.54
Vardas9094     Pavarde9094    4.58              4.44
Vardas7296     Pavarde7296    4.58              4.76
Vardas6402     Pavarde6402    4.58              4.98
Vardas4954     Pavarde4954    4.58              4.36
Vardas8363     Pavarde8363    4.58              4.64
Vardas5641     Pavarde5641    4.58              4.89
Vardas4607     Pavarde4607    4.58              4.72
Vardas7964     Pavarde7964    4.59              4.54
Vardas4758     Pavarde4758    4.59              4.82
Vardas5214     Pavarde5214    4.59              4.85
Vardas8154     Pavarde8154    4.59              4.47
Vardas2362     Pavarde2362    4.59              4.95
Vardas3044     Pavarde3044    4.59              4.82
Vardas1860     Pavarde1860    4.59              4.65
Vardas5650     Pavarde5650    4.59              4.65
Vardas4026     Pavarde4026    4.59              3.78
Vardas519      Pavarde519     4.59              4.85
Vardas1785     Pavarde1785    4.60              4.54
Vardas5386     Pavarde5386    4.60              4.62
Vardas5807     Pavarde5807    4.60              4.14
Vardas758      Pavarde758     4.60              4.61
Vardas2318     Pavarde2318    4.60              4.58
Vardas2022     Pavarde2022    4.60              4.82
Vardas4341     Pavarde4341    4.60              4.36
Vardas2761     Pavarde2761    4.61              4.24
Vardas1485     Pavarde1485    4.61              4.81
Vardas3709     Pavarde3709    4.61              4.81
Vardas1613     Pavarde1613    4.61              4.92
Vardas9606     Pavarde9606    4.61              4.47
Vardas6427     Pavarde6427    4.61              4.39
Vardas1635     Pavarde1635    4.61              4.85
Vardas5485     Pavarde5485    4.61              4.63
Vardas7891     Pavarde7891    4.61              4.46
Vardas4350     Pavarde4350    4.62              4.43
Vardas4808     Pavarde4808    4.62              4.34
Vardas9562     Pavarde9562    4.62              4.55
Vardas4584     Pavarde4584    4.62              4.64
Vardas4946     Pavarde4946    4.62              4.44
Vardas983      Pavarde983     4.62              4.90
Vardas3405     Pavarde3405    4.62              4.86
Vardas7381     Pavarde7381    4.62              4.33
Vardas8824     Pavarde8824    4.62              4.35
Vardas7582     Pavarde7582    4.62              4.60
Vardas3032     Pavarde3032    4.62              4.62
Vardas7427     Pavarde7427    4.62              4.66
Vardas1777     Pavarde1777    4.63              4.44
Vardas3706     Pavarde3706    4.63              4.56
Vardas4085     Pavarde4085    4.63              4.57
Vardas3787     Pavarde3787    4.64              4.06
Vardas6114     Pavarde6114    4.64              4.72
Vardas4291     Pavarde4291    4.64              4.75
Vardas9511     Pavarde9511    4.64              4.17
Vardas66       Pavarde66      4.64              4.35
Vardas4606     Pavarde4606    4.64              4.85
Vardas2559     Pavarde2559    4.64              4.93
Vardas7977     Pavarde7977    4.64              4.28
Vardas9148     Pavarde9148    4.64              4.77
Vardas2816     Pavarde2816    4.64              4.64
Vardas6997     Pavarde6997    4.64              4.30
Vardas4748     Pavarde4748    4.64              4.93
Vardas4039     Pavarde4039    4.65              4.51
Vardas8769     Pavarde8769    4.65              4.94
Vardas1719     Pavarde1719    4.65              4.31
Vardas3934     Pavarde3934    4.65              4.49
Vardas4793     Pavarde4793    4.65              4.65
Vardas1697     Pavarde1697    4.65              4.52
Vardas2123     Pavarde2123    4.65              4.32
Vardas5845     Pavarde5845    4.65              4.10
Vardas6717     Pavarde6717    4.65              4.86
Vardas418      Pavarde418     4.65              4.26
Vardas2463     Pavarde2463    4.66              4.66
Vardas5469     Pavarde5469    4.66              4.66
Vardas6573     Pavarde6573    4.66              4.72
Vardas2212     Pavarde2212    4.66              4.47
Vardas6090     Pavarde6090    4.66              4.94
Vardas3780     Pavarde3780    4.66              4.22
Vardas9658     Pavarde9658    4.66              4.96
Vardas3643     Pavarde3643    4.66              4.89
Vardas7814     Pavarde7814    4.66              4.26
Vardas9625     Pavarde9625    4.66              4.57
Vardas647      Pavarde647     4.67              4.99
Vardas3328     Pavarde3328    4.67              4.09
Vardas9322     Pavarde9322    4.67              4.91
Vardas4958     Pavarde4958    4.67              4.71
Vardas4655     Pavarde4655    4.67              4.43
