Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas35407    Pavarde35407   7.38              7.20
Vardas50264    Pavarde50264   7.38              7.40
Vardas6547     Pavarde6547    7.38              7.60
Vardas27985    Pavarde27985   7.38              7.60
Vardas65429    Pavarde65429   7.38              7.20
Vardas15335    Pavarde15335   7.38              7.80
Vardas80999    Pavarde80999   7.38              7.20
Vardas6505     Pavarde6505    7.38              7.60
Vardas97212    Pavarde97212   7.38              7.60
Vardas87071    Pavarde87071   7.38              7.20
Vardas6473     Pavarde6473    7.38              7.40
Vardas33124    Pavarde33124   7.38              7.80
Vardas53828    Pavarde53828   7.38              7.40
Vardas47881    Pavarde47881   7.38              7.40
Vardas44380    Pavarde44380   7.38              7.40
Vardas76450    Pavarde76450   7.38              7.00
Vardas19978    Pavarde19978   7.38              7.20
Vardas34288    Pavarde34288   7.38              7.60
Vardas26650    Pavarde26650   7.38              6.80
Vardas48152    Pavarde48152   7.38              7.60
Vardas25421    Pavarde25421   7.38              7.40
Vardas16664    Pavarde16664   7.38              7.60
Vardas23521    Pavarde23521   7.38              7.60
Vardas33148    Pavarde33148   7.38              7.20
Vardas10604    Pavarde10604   7.38              7.40
Vardas94498    Pavarde94498   7.38              7.80
Vardas27369    Pavarde27369   7.38              7.40
Vardas73701    Pavarde73701   7.38              7.80
Vardas21955    Pavarde21955   7.38              7.20
Vardas87156    Pavarde87156   7.38              7.20
Vardas80822    Pavarde80822   7.38              7.00
Vardas15528    Pavarde15528   7.38              7.20
Vardas53866    Pavarde53866   7.38              7.60
Vardas88914    Pavarde88914   7.38              7.40
Vardas78514    Pavarde78514   7.38              7.80
Vardas40107    Pavarde40107   7.38              7.40
Vardas91614    Pavarde91614   7.38              7.60
Vardas48281    Pavarde48281   7.38              7.60
Vardas87191    Pavarde87191   7.38              7.40
Vardas96972    Pavarde96972   7.38              7.40
Vardas27130    Pavarde27130   7.38              7.40
Vardas62118    Pavarde62118   7.38              7.40
Vardas85979    Pavarde85979   7.38              7.60
Vardas45082    Pavarde45082   7.38              7.40
Vardas5896     Pavarde5896    7.38              7.40
Vardas25258    Pavarde25258   7.38              7.20
Vardas32060    Pavarde32060   7.38              7.20
Vardas53469    Pavarde53469   7.38              7.60
Vardas42389    Pavarde42389   7.38              7.80
Vardas48667    Pavarde48667   7.38              7.80
Vardas96929    Pavarde96929   7.38              7.00
Vardas52955    Pavarde52955   7.38              7.60
Vardas1569     Pavarde1569    7.38              7.40
Vardas96006    Pavarde96006   7.38              7.40
Vardas23653    Pavarde23653   7.38              7.40
Vardas53372    Pavarde53372   7.38              7.60
Vardas93132    Pavarde93132   7.38              7.60
Vardas49201    Pavarde49201   7.38              7.60
Vardas32215    Pavarde32215   7.38              7.60
Vardas50341    Pavarde50341   7.38              7.00
Vardas60230    Pavarde60230   7.38              7.60
Vardas15674    Pavarde15674   7.38              7.40
Vardas72983    Pavarde72983   7.38              7.20
Vardas32357    Pavarde32357   7.38              7.60
Vardas64628    Pavarde64628   7.38              7.40
Vardas55149    Pavarde55149   7.38              7.20
Vardas83295    Pavarde83295   7.38              7.40
Vardas72520    Pavarde72520   7.38              7.40
Vardas41371    Pavarde41371   7.38              7.60
Vardas5276     Pavarde5276    7.38              7.20
Vardas38213    Pavarde38213   7.38              7.00
Vardas65560    Pavarde65560   7.38              7.40
Vardas19476    Pavarde19476   7.38              7.60
Vardas56555    Pavarde56555   7.38              7.40
Vardas3082     Pavarde3082    7.38              6.80
Vardas20147    Pavarde20147   7.38              7.80
Vardas64682    Pavarde64682   7.38              7.60
Vardas87446    Pavarde87446   7.38              7.40
Vardas77016    Pavarde77016   7.38              7.40
Vardas17887    Pavarde17887   7.38              7.20
Vardas87469    Pavarde87469   7.38              7.60
Vardas5039     Pavarde5039    7.38              7.40
Vardas86031    Pavarde86031   7.38              7.40
Vardas24008    Pavarde24008   7.40              7.40
Vardas41502    Pavarde41502   7.40              7.40
Vardas69705    Pavarde69705   7.40              7.20
Vardas81015    Pavarde81015   7.40              7.20
Vardas63629    Pavarde63629   7.40              7.20
Vardas11689    Pavarde11689   7.40              7.40
Vardas58263    Pavarde58263   7.40              7.20
Vardas18139    Pavarde18139   7.40              7.40
Vardas62103    Pavarde62103   7.40              7.40
Vardas28254    Pavarde28254   7.40              7.40
Vardas79154    Pavarde79154   7.40              7.40
Vardas33017    Pavarde33017   7.40              7.20
Vardas95145    Pavarde95145   7.40              7.00
Vardas14971    Pavarde14971   7.40              7.40
Vardas75619    Pavarde75619   7.40              7.40
Vardas98769    Pavarde98769   7.40              7.40
Vardas46917    Pavarde46917   7.40              7.40
Vardas81978    Pavarde81978   7.40              7.40
Vardas7302     Pavarde7302    7.40              7.00
Vardas4977     Pavarde4977    7.40              7.00
Vardas56874    Pavarde56874   7.40              7.60
Vardas32489    Pavarde32489   7.40              7.60
Vardas32789    Pavarde32789   7.40              7.20
Vardas78628    Pavarde78628   7.40              7.40
Vardas16428    Pavarde16428   7.40              7.20
Vardas28716    Pavarde28716   7.40              7.40
Vardas27836    Pavarde27836   7.40              7.40
Vardas8951     Pavarde8951    7.40              7.00
Vardas79945    Pavarde79945   7.40              6.80
Vardas61335    Pavarde61335   7.40              7.40
Vardas97958    Pavarde97958   7.40              7.40
Vardas74295    Pavarde74295   7.40              7.20
Vardas24693    Pavarde24693   7.40              7.20
Vardas78949    Pavarde78949   7.40              7.20
Vardas56931    Pavarde56931   7.40              7.40
Vardas16312    Pavarde16312   7.40              7.40
Vardas16286    Pavarde16286   7.40              6.80
Vardas85661    Pavarde85661   7.40              7.40
Vardas42950    Pavarde42950   7.40              7.40
Vardas20460    Pavarde20460   7.40              7.40
Vardas22719    Pavarde22719   7.40              7.40
Vardas28531    Pavarde28531   7.40              7.40
Vardas47136    Pavarde47136   7.40              7.60
Vardas956      Pavarde956     7.40              7.40
Vardas17307    Pavarde17307   7.40              7.00
Vardas7458     Pavarde7458    7.40              7.20
Vardas30513    Pavarde30513   7.40              7.40
Vardas76721    Pavarde76721   7.40              7.40
Vardas56270    Pavarde56270   7.40              7.60
Vardas77242    Pavarde77242   7.40              7.20
Vardas6575     Pavarde6575    7.40              7.00
Vardas93105    Pavarde93105   7.40              7.00
Vardas53731    Pavarde53731   7.40              7.40
Vardas45895    Pavarde45895   7.40              7.40
Vardas32685    Pavarde32685   7.40              7.20
Vardas5606     Pavarde5606    7.40              7.40
Vardas55316    Pavarde55316   7.40              7.20
Vardas21548    Pavarde21548   7.40              7.40
Vardas81982    Pavarde81982   7.40              7.20
Vardas654      Pavarde654     7.40              7.60
Vardas98637    Pavarde98637   7.40              7.20
Vardas33061    Pavarde33061   7.40              7.40
Vardas74563    Pavarde74563   7.40              6.80
Vardas500      Pavarde500     7.40              7.00
Vardas94813    Pavarde94813   7.40              7.20
Vardas43549    Pavarde43549   7.40              7.00
Vardas36422    Pavarde36422   7.40              7.00
Vardas87926    Pavarde87926   7.40              7.00
Vardas431      Pavarde431     7.40              7.20
Vardas18847    Pavarde18847   7.40              7.00
Vardas54877    Pavarde54877   7.40              7.40
Vardas72916    Pavarde72916   7.40              7.60
Vardas68846    Pavarde68846   7.40              7.00
Vardas17236    Pavarde17236   7.40              7.40
Vardas53695    Pavarde53695   7.40              7.40
Vardas55391    Pavarde55391   7.40              7.20
Vardas7745     Pavarde7745    7.40              7.40
Vardas34075    Pavarde34075   7.40              7.40
Vardas55515    Pavarde55515   7.40              7.20
Vardas12881    Pavarde12881   7.40              7.20
Vardas60549    Pavarde60549   7.40              7.20
Vardas57090    Pavarde57090   7.40              7.40
Vardas15242    Pavarde15242   7.40              7.60
Vardas62172    Pavarde62172   7.40              6.80
Vardas98544    Pavarde98544   7.40              7.40
Vardas42294    Pavarde42294   7.40              7.60
Vardas6197     Pavarde6197    7.40              7.40
Vardas44766    Pavarde44766   7.40              7.40
Vardas84486    Pavarde84486   7.40              7.60
Vardas60702    Pavarde60702   7.40              7.40
Vardas27354    Pavarde27354   7.40              7.20
Vardas62795    Pavarde62795   7.40              7.40
Vardas48013    Pavarde48013   7.40              7.20
Vardas67751    Pavarde67751   7.40              7.40
Vardas98522    Pavarde98522   7.40              7.40
Vardas27133    Pavarde27133   7.40              7.40
Vardas49485    Pavarde49485   7.40              7.20
Vardas50196    Pavarde50196   7.40              7.40
Vardas46879    Pavarde46879   7.40              7.20
Vardas10763    Pavarde10763   7.40              7.40
Vardas97238    Pavarde97238   7.40              7.40
Vardas52580    Pavarde52580   7.40              7.00
Vardas33548    Pavarde33548   7.40              7.40
Vardas48255    Pavarde48255   7.40              7.80
Vardas93936    Pavarde93936   7.40              7.40
Vardas13350    Pavarde13350   7.40              7.00
Vardas73505    Pavarde73505   7.40              7.00
Vardas53026    Pavarde53026   7.40              7.00
Vardas47215    Pavarde47215   7.40              7.40
Vardas72760    Pavarde72760   7.40              7.60
Vardas34056    Pavarde34056   7.40              6.80
Vardas41947    Pavarde41947   7.40              7.20
Vardas16679    Pavarde16679   7.40              7.40
Vardas41822    Pavarde41822   7.40              7.40
Vardas68251    Pavarde68251   7.40              6.80
Vardas86696    Pavarde86696   7.40              7.20
Vardas8476     Pavarde8476    7.40              7.40
Vardas70859    Pavarde70859   7.40              7.60
Vardas22121    Pavarde22121   7.40              7.00
Vardas9707     Pavarde9707    7.40              7.60
Vardas74656    Pavarde74656   7.40              7.00
Vardas94674    Pavarde94674   7.40              7.60
Vardas98148    Pavarde98148   7.40              7.20
Vardas35960    Pavarde35960   7.40              7.80
Vardas7055     Pavarde7055    7.40              7.20
Vardas75555    Pavarde75555   7.40              7.40
Vardas40912    Pavarde40912   7.40              7.40
Vardas19659    Pavarde19659   7.40              7.20
Vardas64749    Pavarde64749   7.40              7.00
Vardas6321     Pavarde6321    7.40              7.40
Vardas77891    Pavarde77891   7.40              6.80
Vardas20580    Pavarde20580   7.40              7.60
Vardas39682    Pavarde39682   7.40              7.60
Vardas94588    Pavarde94588   7.40              7.00
Vardas80573    Pavarde80573   7.40              7.00
Vardas25974    Pavarde25974   7.40              7.40
Vardas74697    Pavarde74697   7.40              7.20
Vardas8023     Pavarde8023    7.40              7.00
Vardas49910    Pavarde49910   7.40              7.20
Vardas63031    Pavarde63031   7.40              7.60
Vardas2519     Pavarde2519    7.40              7.20
Vardas15726    Pavarde15726   7.40              7.00
Vardas46851    Pavarde46851   7.40              7.40
Vardas4068     Pavarde4068    7.40              7.20
Vardas66294    Pavarde66294   7.40              7.80
Vardas47462    Pavarde47462   7.40              7.40
Vardas78783    Pavarde78783   7.40              7.40
Vardas2681     Pavarde2681    7.40              7.40
Vardas73650    Pavarde73650   7.40              7.40
Vardas51855    Pavarde51855   7.40              7.40
Vardas2884     Pavarde2884    7.40              7.40
Vardas56550    Pavarde56550   7.40              7.60
Vardas93691    Pavarde93691   7.40              7.20
Vardas20413    Pavarde20413   7.40              7.00
Vardas29108    Pavarde29108   7.40              7.20
Vardas73910    Pavarde73910   7.40              7.20
Vardas68831    Pavarde68831   7.40              7.20
Vardas23053    Pavarde23053   7.40              7.40
Vardas9246     Pavarde9246    7.40              7.00
Vardas18785    Pavarde18785   7.40              7.00
Vardas77119    Pavarde77119   7.40              7.40
Vardas82550    Pavarde82550   7.40              7.20
Vardas33335    Pavarde33335   7.40              7.20
Vardas44839    Pavarde44839   7.40              7.20
Vardas46229    Pavarde46229   7.40              7.00
Vardas69666    Pavarde69666   7.40              7.40
Vardas10328    Pavarde10328   7.40              7.40
Vardas34161    Pavarde34161   7.40              7.20
Vardas22687    Pavarde22687   7.40              7.40
Vardas4740     Pavarde4740    7.40              7.40
Vardas95535    Pavarde95535   7.40              7.20
Vardas11313    Pavarde11313   7.40              7.20
Vardas78554    Pavarde78554   7.40              7.40
Vardas82295    Pavarde82295   7.40              7.00
Vardas42527    Pavarde42527   7.40              7.20
Vardas20504    Pavarde20504   7.40              7.60
Vardas44986    Pavarde44986   7.40              7.60
Vardas45668    Pavarde45668   7.40              7.80
Vardas78430    Pavarde78430   7.40              7.80
Vardas70408    Pavarde70408   7.40              7.60
Vardas23525    Pavarde23525   7.40              7.60
Vardas32206    Pavarde32206   7.40              7.60
Vardas47128    Pavarde47128   7.40              7.80
Vardas30020    Pavarde30020   7.40              7.60
Vardas25721    Pavarde25721   7.40              7.80
Vardas94612    Pavarde94612   7.40              7.20
Vardas63544    Pavarde63544   7.40              7.60
Vardas35554    Pavarde35554   7.40              7.40
Vardas75501    Pavarde75501   7.40              7.60
Vardas73816    Pavarde73816   7.40              7.80
Vardas83737    Pavarde83737   7.40              7.60
Vardas67122    Pavarde67122   7.40              7.40
Vardas63147    Pavarde63147   7.40              7.60
Vardas55360    Pavarde55360   7.40              7.80
Vardas13849    Pavarde13849   7.40              8.00
Vardas7552     Pavarde7552    7.40              7.60
Vardas41982    Pavarde41982   7.40              7.60
Vardas17693    Pavarde17693   7.40              7.60
Vardas84538    Pavarde84538   7.40              7.60
Vardas25875    Pavarde25875   7.40              7.60
Vardas7749     Pavarde7749    7.40              7.60
Vardas64578    Pavarde64578   7.40              7.60
Vardas11889    Pavarde11889   7.40              7.60
Vardas85176    Pavarde85176   7.40              7.80
Vardas68487    Pavarde68487   7.40              7.80
Vardas36579    Pavarde36579   7.40              7.40
Vardas98006    Pavarde98006   7.40              7.20
Vardas22285    Pavarde22285   7.40              7.80
Vardas76842    Pavarde76842   7.40              7.60
Vardas75145    Pavarde75145   7.40              7.80
Vardas25907    Pavarde25907   7.40              7.60
Vardas35631    Pavarde35631   7.40              7.80
Vardas94518    Pavarde94518   7.40              7.60
Vardas46586    Pavarde46586   7.40              7.60
Vardas62808    Pavarde62808   7.40              7.00
Vardas35014    Pavarde35014   7.40              7.40
Vardas67162    Pavarde67162   7.40              7.60
Vardas45908    Pavarde45908   7.40              7.80
Vardas27861    Pavarde27861   7.40              7.60
Vardas10433    Pavarde10433   7.40              7.60
Vardas86299    Pavarde86299   7.40              8.00
Vardas28294    Pavarde28294   7.40              7.60
Vardas3423     Pavarde3423    7.40              7.60
Vardas63246    Pavarde63246   7.40              7.60
Vardas41119    Pavarde41119   7.40              7.60
Vardas30960    Pavarde30960   7.40              7.80
Vardas70151    Pavarde70151   7.40              7.80
Vardas9907     Pavarde9907    7.40              8.00
Vardas85511    Pavarde85511   7.40              7.80
Vardas51241    Pavarde51241   7.40              7.60
Vardas32714    Pavarde32714   7.40              7.80
Vardas21975    Pavarde21975   7.40              7.20
Vardas30196    Pavarde30196   7.40              7.60
Vardas20744    Pavarde20744   7.40              7.40
Vardas42980    Pavarde42980   7.40              7.60
Vardas12677    Pavarde12677   7.40              7.40
Vardas47179    Pavarde47179   7.40              7.60
Vardas89941    Pavarde89941   7.40              7.60
Vardas493      Pavarde493     7.40              7.60
Vardas2382     Pavarde2382    7.40              7.80
Vardas95287    Pavarde95287   7.40              7.80
Vardas1977     Pavarde1977    7.40              7.80
Vardas35168    Pavarde35168   7.40              7.60
Vardas9889     Pavarde9889    7.40              7.60
Vardas11398    Pavarde11398   7.40              7.60
Vardas52237    Pavarde52237   7.40              8.00
Vardas30217    Pavarde30217   7.40              7.80
Vardas60563    Pavarde60563   7.40              7.20
Vardas9276     Pavarde9276    7.40              7.80
Vardas56186    Pavarde56186   7.40              8.00
Vardas20       Pavarde20      7.40              7.40
Vardas38048    Pavarde38048   7.40              7.40
Vardas42364    Pavarde42364   7.40              7.40
Vardas58041    Pavarde58041   7.40              7.20
Vardas80654    Pavarde80654   7.40              7.40
Vardas46808    Pavarde46808   7.40              7.40
Vardas87236    Pavarde87236   7.40              7.40
Vardas95524    Pavarde95524   7.40              7.60
Vardas16435    Pavarde16435   7.40              7.60
Vardas89654    Pavarde89654   7.40              7.60
Vardas40715    Pavarde40715   7.40              8.00
Vardas14880    Pavarde14880   7.40              7.40
Vardas71482    Pavarde71482   7.40              7.60
Vardas63831    Pavarde63831   7.40              7.60
Vardas9322     Pavarde9322    7.40              7.60
Vardas35583    Pavarde35583   7.40              7.80
Vardas20994    Pavarde20994   7.40              7.60
Vardas73494    Pavarde73494   7.40              7.80
Vardas91656    Pavarde91656   7.40              7.60
Vardas49448    Pavarde49448   7.40              7.60
Vardas71601    Pavarde71601   7.40              8.00
Vardas4563     Pavarde4563    7.40              7.40
Vardas71776    Pavarde71776   7.40              7.80
Vardas93336    Pavarde93336   7.40              7.80
Vardas47987    Pavarde47987   7.40              7.60
Vardas79027    Pavarde79027   7.40              7.40
Vardas97117    Pavarde97117   7.40              7.80
Vardas16196    Pavarde16196   7.40              7.20
Vardas85940    Pavarde85940   7.40              7.60
Vardas64402    Pavarde64402   7.40              7.80
Vardas54562    Pavarde54562   7.40              7.40
Vardas60061    Pavarde60061   7.40              7.20
Vardas53162    Pavarde53162   7.40              7.60
Vardas71383    Pavarde71383   7.40              7.40
Vardas76763    Pavarde76763   7.40              7.60
Vardas909      Pavarde909     7.40              7.60
Vardas57875    Pavarde57875   7.40              7.60
Vardas13499    Pavarde13499   7.40              7.60
Vardas33655    Pavarde33655   7.40              7.40
Vardas68256    Pavarde68256   7.40              7.60
Vardas35405    Pavarde35405   7.40              7.60
Vardas44244    Pavarde44244   7.40              7.80
Vardas81201    Pavarde81201   7.40              7.60
Vardas39041    Pavarde39041   7.40              7.60
Vardas58313    Pavarde58313   7.40              8.00
Vardas4729     Pavarde4729    7.40              7.80
Vardas53260    Pavarde53260   7.40              7.20
Vardas32832    Pavarde32832   7.40              7.40
Vardas92130    Pavarde92130   7.40              7.60
Vardas658      Pavarde658     7.40              8.00
Vardas21447    Pavarde21447   7.40              7.80
Vardas5009     Pavarde5009    7.40              7.80
Vardas95751    Pavarde95751   7.40              7.60
Vardas95764    Pavarde95764   7.40              7.80
Vardas91629    Pavarde91629   7.40              7.80
Vardas50411    Pavarde50411   7.40              8.00
Vardas95377    Pavarde95377   7.42              8.00
Vardas30441    Pavarde30441   7.42              7.40
Vardas17147    Pavarde17147   7.42              7.00
Vardas43318    Pavarde43318   7.42              7.40
Vardas4022     Pavarde4022    7.42              6.80
Vardas28697    Pavarde28697   7.42              7.60
Vardas74310    Pavarde74310   7.42              8.00
Vardas62564    Pavarde62564   7.42              7.60
Vardas50368    Pavarde50368   7.42              7.40
Vardas23362    Pavarde23362   7.42              7.40
Vardas30166    Pavarde30166   7.42              7.60
Vardas24190    Pavarde24190   7.42              7.60
Vardas23954    Pavarde23954   7.42              7.20
Vardas97827    Pavarde97827   7.42              7.40
Vardas61958    Pavarde61958   7.42              7.40
Vardas83545    Pavarde83545   7.42              7.40
Vardas29678    Pavarde29678   7.42              7.80
Vardas59018    Pavarde59018   7.42              7.40
Vardas14750    Pavarde14750   7.42              8.00
Vardas99574    Pavarde99574   7.42              7.60
Vardas95441    Pavarde95441   7.42              7.40
Vardas31298    Pavarde31298   7.42              7.60
Vardas47725    Pavarde47725   7.42              7.60
Vardas30388    Pavarde30388   7.42              7.40
Vardas58605    Pavarde58605   7.42              7.80
Vardas32211    Pavarde32211   7.42              7.40
Vardas4812     Pavarde4812    7.42              7.20
Vardas6195     Pavarde6195    7.42              7.60
Vardas18191    Pavarde18191   7.42              7.20
Vardas51298    Pavarde51298   7.42              8.00
Vardas31288    Pavarde31288   7.42              7.60
Vardas17060    Pavarde17060   7.42              7.60
Vardas43433    Pavarde43433   7.42              7.80
Vardas67399    Pavarde67399   7.42              7.00
Vardas97749    Pavarde97749   7.42              7.40
Vardas62638    Pavarde62638   7.42              7.40
Vardas30357    Pavarde30357   7.42              7.20
Vardas63015    Pavarde63015   7.42              8.00
Vardas57432    Pavarde57432   7.42              7.40
Vardas77419    Pavarde77419   7.42              7.40
Vardas38367    Pavarde38367   7.42              7.40
Vardas70508    Pavarde70508   7.42              7.00
Vardas22977    Pavarde22977   7.42              7.20
Vardas75397    Pavarde75397   7.42              7.40
Vardas3718     Pavarde3718    7.42              7.00
Vardas87076    Pavarde87076   7.42              7.60
Vardas3717     Pavarde3717    7.42              7.40
Vardas11344    Pavarde11344   7.42              7.60
Vardas21215    Pavarde21215   7.42              7.00
Vardas67684    Pavarde67684   7.42              7.80
Vardas63503    Pavarde63503   7.42              7.00
Vardas21533    Pavarde21533   7.42              7.20
Vardas46926    Pavarde46926   7.42              7.40
Vardas77802    Pavarde77802   7.42              7.20
Vardas64929    Pavarde64929   7.42              7.60
Vardas87891    Pavarde87891   7.42              7.40
Vardas71747    Pavarde71747   7.42              7.20
Vardas25174    Pavarde25174   7.42              7.00
Vardas18660    Pavarde18660   7.42              7.20
Vardas97652    Pavarde97652   7.42              7.20
Vardas23495    Pavarde23495   7.42              7.40
Vardas69247    Pavarde69247   7.42              7.40
Vardas82559    Pavarde82559   7.42              7.60
Vardas13020    Pavarde13020   7.42              7.40
Vardas65889    Pavarde65889   7.42              7.20
Vardas55426    Pavarde55426   7.42              7.60
Vardas25855    Pavarde25855   7.42              7.60
Vardas76003    Pavarde76003   7.42              7.60
Vardas93484    Pavarde93484   7.42              7.60
Vardas9901     Pavarde9901    7.42              7.20
Vardas3510     Pavarde3510    7.42              7.80
Vardas76740    Pavarde76740   7.42              7.40
Vardas39578    Pavarde39578   7.42              7.60
Vardas78686    Pavarde78686   7.42              7.40
Vardas5476     Pavarde5476    7.42              7.40
Vardas44640    Pavarde44640   7.42              7.80
Vardas77719    Pavarde77719   7.42              7.20
Vardas6539     Pavarde6539    7.42              7.40
Vardas90200    Pavarde90200   7.42              7.40
Vardas53407    Pavarde53407   7.42              7.20
Vardas48500    Pavarde48500   7.42              7.80
Vardas14006    Pavarde14006   7.42              7.40
Vardas37594    Pavarde37594   7.42              7.40
Vardas76268    Pavarde76268   7.42              7.60
Vardas87416    Pavarde87416   7.42              7.00
Vardas71665    Pavarde71665   7.42              7.60
Vardas77676    Pavarde77676   7.42              7.40
Vardas57377    Pavarde57377   7.42              7.40
Vardas7966     Pavarde7966    7.42              7.20
Vardas96080    Pavarde96080   7.42              7.20
Vardas32402    Pavarde32402   7.42              7.60
Vardas26586    Pavarde26586   7.42              7.40
Vardas19310    Pavarde19310   7.42              7.40
Vardas46759    Pavarde46759   7.42              7.40
Vardas91782    Pavarde91782   7.42              7.40
Vardas63224    Pavarde63224   7.42              7.40
Vardas96255    Pavarde96255   7.42              7.60
Vardas16301    Pavarde16301   7.42              7.20
Vardas41411    Pavarde41411   7.42              7.40
Vardas67279    Pavarde67279   7.42              7.40
Vardas30945    Pavarde30945   7.42              7.40
Vardas92792    Pavarde92792   7.42              7.40
Vardas90163    Pavarde90163   7.42              7.60
Vardas5280     Pavarde5280    7.42              7.40
Vardas42466    Pavarde42466   7.42              7.20
Vardas32444    Pavarde32444   7.42              7.20
Vardas77090    Pavarde77090   7.42              7.40
Vardas71390    Pavarde71390   7.42              7.40
Vardas22712    Pavarde22712   7.42              6.80
Vardas92405    Pavarde92405   7.42              7.60
Vardas62898    Pavarde62898   7.42              7.40
Vardas25128    Pavarde25128   7.42              7.00
Vardas75908    Pavarde75908   7.42              7.80
Vardas79739    Pavarde79739   7.42              7.40
Vardas2103     Pavarde2103    7.42              7.60
Vardas46441    Pavarde46441   7.42              7.40
Vardas91010    Pavarde91010   7.42              7.40
Vardas79853    Pavarde79853   7.42              7.20
Vardas43810    Pavarde43810   7.42              7.60
Vardas51544    Pavarde51544   7.42              8.00
Vardas96411    Pavarde96411   7.42              7.00
Vardas88051    Pavarde88051   7.42              7.60
Vardas9802     Pavarde9802    7.42              7.40
Vardas36407    Pavarde36407   7.42              7.40
Vardas57634    Pavarde57634   7.42              7.20
Vardas67768    Pavarde67768   7.42              7.60
Vardas66531    Pavarde66531   7.42              7.20
Vardas83207    Pavarde83207   7.42              7.20
Vardas727      Pavarde727     7.42              7.60
Vardas16821    Pavarde16821   7.42              7.40
Vardas28319    Pavarde28319   7.42              7.60
Vardas5229     Pavarde5229    7.42              7.60
Vardas30905    Pavarde30905   7.42              7.00
Vardas49851    Pavarde49851   7.42              7.40
Vardas95257    Pavarde95257   7.42              7.40
Vardas72958    Pavarde72958   7.42              7.60
Vardas33816    Pavarde33816   7.42              7.40
Vardas42085    Pavarde42085   7.42              7.60
Vardas17619    Pavarde17619   7.42              7.40
Vardas88750    Pavarde88750   7.42              7.40
Vardas96569    Pavarde96569   7.42              7.20
Vardas98276    Pavarde98276   7.42              8.00
Vardas39251    Pavarde39251   7.42              7.60
Vardas32488    Pavarde32488   7.42              7.40
Vardas14229    Pavarde14229   7.42              7.60
Vardas495      Pavarde495     7.42              7.40
Vardas19941    Pavarde19941   7.42              7.60
Vardas46149    Pavarde46149   7.42              7.40
Vardas49475    Pavarde49475   7.42              7.60
Vardas20058    Pavarde20058   7.42              7.80
Vardas71005    Pavarde71005   7.42              8.00
Vardas26001    Pavarde26001   7.42              7.20
Vardas64694    Pavarde64694   7.42              7.40
Vardas13221    Pavarde13221   7.42              8.00
Vardas23237    Pavarde23237   7.42              7.60
Vardas35169    Pavarde35169   7.42              7.60
Vardas52520    Pavarde52520   7.42              7.00
Vardas249      Pavarde249     7.42              7.80
Vardas77328    Pavarde77328   7.42              8.00
Vardas92044    Pavarde92044   7.42              7.80
Vardas88091    Pavarde88091   7.42              7.40
Vardas87246    Pavarde87246   7.42              7.40
Vardas15216    Pavarde15216   7.42              7.40
Vardas30874    Pavarde30874   7.42              8.00
Vardas98240    Pavarde98240   7.42              7.60
Vardas35007    Pavarde35007   7.42              7.40
Vardas20026    Pavarde20026   7.42              7.40
Vardas26054    Pavarde26054   7.42              7.00
Vardas9795     Pavarde9795    7.42              7.00
Vardas33735    Pavarde33735   7.42              7.20
Vardas75518    Pavarde75518   7.42              7.20
Vardas38257    Pavarde38257   7.42              7.80
Vardas14324    Pavarde14324   7.42              7.40
Vardas3006     Pavarde3006    7.42              7.80
Vardas58198    Pavarde58198   7.42              7.00
Vardas26849    Pavarde26849   7.42              7.60
Vardas8299     Pavarde8299    7.42              7.00
Vardas45201    Pavarde45201   7.42              7.40
Vardas64729    Pavarde64729   7.42              7.40
Vardas41898    Pavarde41898   7.42              7.40
Vardas18907    Pavarde18907   7.42              7.00
Vardas81109    Pavarde81109   7.42              7.40
Vardas64223    Pavarde64223   7.42              7.00
Vardas73394    Pavarde73394   7.42              7.80
Vardas56148    Pavarde56148   7.42              7.80
Vardas73024    Pavarde73024   7.42              7.80
Vardas2946     Pavarde2946    7.42              7.20
Vardas79873    Pavarde79873   7.42              7.20
Vardas38963    Pavarde38963   7.42              7.40
Vardas88142    Pavarde88142   7.42              7.40
Vardas83786    Pavarde83786   7.42              7.60
Vardas49711    Pavarde49711   7.42              7.60
Vardas39694    Pavarde39694   7.42              8.00
Vardas21080    Pavarde21080   7.42              7.20
Vardas53304    Pavarde53304   7.42              7.80
Vardas86442    Pavarde86442   7.42              7.60
Vardas74513    Pavarde74513   7.42              7.60
Vardas58747    Pavarde58747   7.42              7.40
Vardas80062    Pavarde80062   7.42              7.60
Vardas42770    Pavarde42770   7.42              7.40
Vardas77515    Pavarde77515   7.42              7.40
Vardas38765    Pavarde38765   7.42              7.80
Vardas78481    Pavarde78481   7.42              6.80
Vardas44755    Pavarde44755   7.42              7.40
Vardas95856    Pavarde95856   7.42              7.60
Vardas21556    Pavarde21556   7.42              7.60
Vardas5875     Pavarde5875    7.42              7.40
Vardas64381    Pavarde64381   7.42              7.40
Vardas5001     Pavarde5001    7.42              7.40
Vardas71643    Pavarde71643   7.42              7.20
Vardas54423    Pavarde54423   7.42              7.40
Vardas21427    Pavarde21427   7.42              7.40
Vardas70794    Pavarde70794   7.42              8.00
Vardas12716    Pavarde12716   7.42              7.60
Vardas77931    Pavarde77931   7.42              8.00
Vardas14484    Pavarde14484   7.42              7.60
Vardas74792    Pavarde74792   7.42              8.00
Vardas15470    Pavarde15470   7.42              7.20
Vardas41268    Pavarde41268   7.42              7.80
